"hour","period","load_Q10","load_median","load_Q90","day_type","cluster","cluster_name","geography","Day.type"
11,"Apr-20",59016.532,60514.15,63303.7002,"workday",1,"Severe","Brazil","workday - April 2020"
11,"Historic (April 2016-2019)",69892.7834,74661.5755,77201.19966,"workday",1,"Severe","Brazil","workday - Historic (April 2016-2019)"
12,"Apr-20",58321.1573,59612.3865,63064.8545,"workday",1,"Severe","Brazil","workday - April 2020"
12,"Historic (April 2016-2019)",68193.8208,72584.402,75223.82536,"workday",1,"Severe","Brazil","workday - Historic (April 2016-2019)"
13,"Apr-20",59910.1498,61517.8955,64969.1189,"workday",1,"Severe","Brazil","workday - April 2020"
13,"Historic (April 2016-2019)",69994.65365,74781.2425,78046.68843,"workday",1,"Severe","Brazil","workday - Historic (April 2016-2019)"
14,"Apr-20",61044.1578,62963.9505,66179.2523,"workday",1,"Severe","Brazil","workday - April 2020"
14,"Historic (April 2016-2019)",71419.69065,76511.8555,80042.96309,"workday",1,"Severe","Brazil","workday - Historic (April 2016-2019)"
15,"Apr-20",61332.6789,63490.4065,66484.5838,"workday",1,"Severe","Brazil","workday - April 2020"
15,"Historic (April 2016-2019)",71051.10216,76253.2985,79458.88336,"workday",1,"Severe","Brazil","workday - Historic (April 2016-2019)"
16,"Apr-20",61421.5617,63556.9035,66178.5307,"workday",1,"Severe","Brazil","workday - April 2020"
16,"Historic (April 2016-2019)",70183.3349,74833.25962,77415.12553,"workday",1,"Severe","Brazil","workday - Historic (April 2016-2019)"
17,"Apr-20",61329.5257,63478.8975,64811.614,"workday",1,"Severe","Brazil","workday - April 2020"
17,"Historic (April 2016-2019)",68039.86749,71370.49,73008.8632,"workday",1,"Severe","Brazil","workday - Historic (April 2016-2019)"
18,"Apr-20",67033.1529,68216.2495,69344.4054,"workday",1,"Severe","Brazil","workday - April 2020"
18,"Historic (April 2016-2019)",70953.4125,73329.22505,75113.6631,"workday",1,"Severe","Brazil","workday - Historic (April 2016-2019)"
19,"Apr-20",66437.9713,67745.7475,69194.8058,"workday",1,"Severe","Brazil","workday - April 2020"
19,"Historic (April 2016-2019)",70208.4876,73163.9765,74457.20624,"workday",1,"Severe","Brazil","workday - Historic (April 2016-2019)"
20,"Apr-20",63910.9819,65402.918,67653.5713,"workday",1,"Severe","Brazil","workday - April 2020"
20,"Historic (April 2016-2019)",68948.9549,72043.25762,73448.6324,"workday",1,"Severe","Brazil","workday - Historic (April 2016-2019)"
21,"Apr-20",63072.1073,64541.6665,67538.0004,"workday",1,"Severe","Brazil","workday - April 2020"
21,"Historic (April 2016-2019)",68597.63172,72332.7315,74252.11566,"workday",1,"Severe","Brazil","workday - Historic (April 2016-2019)"
22,"Apr-20",60523.3745,62017.019,65778.7666,"workday",1,"Severe","Brazil","workday - April 2020"
22,"Historic (April 2016-2019)",66206.3214,69881.7195,72360.51091,"workday",1,"Severe","Brazil","workday - Historic (April 2016-2019)"
23,"Apr-20",57452.7796,58847.6335,62801.3025,"workday",1,"Severe","Brazil","workday - April 2020"
23,"Historic (April 2016-2019)",61585.4096,65995.073,68418.78176,"workday",1,"Severe","Brazil","workday - Historic (April 2016-2019)"
0,"Historic (April 2016-2019)",54392.3721,58776.065,63495.21092,"weekend",1,"Severe","Brazil","weekend - Historic (April 2016-2019)"
1,"Historic (April 2016-2019)",51535.43726,55770.473,60336.06225,"weekend",1,"Severe","Brazil","weekend - Historic (April 2016-2019)"
2,"Historic (April 2016-2019)",49688.3496,53777.752,58219.865,"weekend",1,"Severe","Brazil","weekend - Historic (April 2016-2019)"
3,"Historic (April 2016-2019)",48576.6531,52428.66818,57072.53329,"weekend",1,"Severe","Brazil","weekend - Historic (April 2016-2019)"
4,"Historic (April 2016-2019)",48226.3692,51753.83,56383.35597,"weekend",1,"Severe","Brazil","weekend - Historic (April 2016-2019)"
5,"Historic (April 2016-2019)",47829.8259,51077.36,55980.96685,"weekend",1,"Severe","Brazil","weekend - Historic (April 2016-2019)"
6,"Historic (April 2016-2019)",46022.9167,49109.65388,54935.8783,"weekend",1,"Severe","Brazil","weekend - Historic (April 2016-2019)"
7,"Historic (April 2016-2019)",46300.4543,49758.421,56946.8211,"weekend",1,"Severe","Brazil","weekend - Historic (April 2016-2019)"
8,"Historic (April 2016-2019)",48343.5755,52218.209,60674.0284,"weekend",1,"Severe","Brazil","weekend - Historic (April 2016-2019)"
9,"Historic (April 2016-2019)",50177.1401,54082.15,63300.7474,"weekend",1,"Severe","Brazil","weekend - Historic (April 2016-2019)"
10,"Historic (April 2016-2019)",51654.1283,55650.6945,64878.6179,"weekend",1,"Severe","Brazil","weekend - Historic (April 2016-2019)"
11,"Historic (April 2016-2019)",52790.074,56631.7995,65377.04231,"weekend",1,"Severe","Brazil","weekend - Historic (April 2016-2019)"
12,"Historic (April 2016-2019)",52727.2358,56617.612,64507.61298,"weekend",1,"Severe","Brazil","weekend - Historic (April 2016-2019)"
13,"Historic (April 2016-2019)",52363.2454,56534.0545,64641.21196,"weekend",1,"Severe","Brazil","weekend - Historic (April 2016-2019)"
14,"Historic (April 2016-2019)",52259.5868,56495.76339,64552.88791,"weekend",1,"Severe","Brazil","weekend - Historic (April 2016-2019)"
15,"Historic (April 2016-2019)",52176.1178,56535.49913,63971.86757,"weekend",1,"Severe","Brazil","weekend - Historic (April 2016-2019)"
16,"Historic (April 2016-2019)",53331.446,57191.323,63450.07265,"weekend",1,"Severe","Brazil","weekend - Historic (April 2016-2019)"
17,"Historic (April 2016-2019)",56237.704,60152.227,64769.5953,"weekend",1,"Severe","Brazil","weekend - Historic (April 2016-2019)"
18,"Historic (April 2016-2019)",64574.9614,67770.5645,71900.90556,"weekend",1,"Severe","Brazil","weekend - Historic (April 2016-2019)"
19,"Historic (April 2016-2019)",64568.6709,67476.233,71826.0895,"weekend",1,"Severe","Brazil","weekend - Historic (April 2016-2019)"
20,"Historic (April 2016-2019)",63228.05465,65964.9145,69439.4938,"weekend",1,"Severe","Brazil","weekend - Historic (April 2016-2019)"
21,"Historic (April 2016-2019)",60924.52026,64898.49045,67569.2598,"weekend",1,"Severe","Brazil","weekend - Historic (April 2016-2019)"
22,"Historic (April 2016-2019)",59251.128,62869.1608,65597.04573,"weekend",1,"Severe","Brazil","weekend - Historic (April 2016-2019)"
23,"Historic (April 2016-2019)",56232.9988,60389.018,62844.73939,"weekend",1,"Severe","Brazil","weekend - Historic (April 2016-2019)"
0,"Apr-20",3189.7,3492.5,4133.5,"workday",2,"Moderate","Bulgaria","workday - April 2020"
0,"Historic (April 2016-2019)",3216,3591,3931.6,"workday",2,"Moderate","Bulgaria","workday - Historic (April 2016-2019)"
1,"Apr-20",2957.8,3251,3871.4,"workday",2,"Moderate","Bulgaria","workday - April 2020"
1,"Historic (April 2016-2019)",2993.2,3305,3642.6,"workday",2,"Moderate","Bulgaria","workday - Historic (April 2016-2019)"
2,"Apr-20",2809.7,3113,3750,"workday",2,"Moderate","Bulgaria","workday - April 2020"
2,"Historic (April 2016-2019)",2882.6,3210,3534,"workday",2,"Moderate","Bulgaria","workday - Historic (April 2016-2019)"
3,"Apr-20",2789.5,3082,3697.3,"workday",2,"Moderate","Bulgaria","workday - April 2020"
3,"Historic (April 2016-2019)",2849.8,3164,3506.6,"workday",2,"Moderate","Bulgaria","workday - Historic (April 2016-2019)"
4,"Apr-20",2796,3103.5,3722.3,"workday",2,"Moderate","Bulgaria","workday - April 2020"
4,"Historic (April 2016-2019)",2857,3191,3553.6,"workday",2,"Moderate","Bulgaria","workday - Historic (April 2016-2019)"
5,"Apr-20",2899.2,3214.5,3823.3,"workday",2,"Moderate","Bulgaria","workday - April 2020"
5,"Historic (April 2016-2019)",3021.6,3364,3720.4,"workday",2,"Moderate","Bulgaria","workday - Historic (April 2016-2019)"
6,"Apr-20",3134.2,3470,4099.7,"workday",2,"Moderate","Bulgaria","workday - April 2020"
6,"Historic (April 2016-2019)",3373.6,3817,4112,"workday",2,"Moderate","Bulgaria","workday - Historic (April 2016-2019)"
7,"Apr-20",3496,3845,4494.2,"workday",2,"Moderate","Bulgaria","workday - April 2020"
7,"Historic (April 2016-2019)",3726.2,4210,4565,"workday",2,"Moderate","Bulgaria","workday - Historic (April 2016-2019)"
8,"Apr-20",3900.1,4251.5,5083.1,"workday",2,"Moderate","Bulgaria","workday - April 2020"
8,"Historic (April 2016-2019)",3962,4462,4887,"workday",2,"Moderate","Bulgaria","workday - Historic (April 2016-2019)"
9,"Apr-20",4028,4391,5281.8,"workday",2,"Moderate","Bulgaria","workday - April 2020"
9,"Historic (April 2016-2019)",3991.6,4471,4982.2,"workday",2,"Moderate","Bulgaria","workday - Historic (April 2016-2019)"
10,"Apr-20",3883.5,4376.5,5224.3,"workday",2,"Moderate","Bulgaria","workday - April 2020"
10,"Historic (April 2016-2019)",3884.6,4304,4854.8,"workday",2,"Moderate","Bulgaria","workday - Historic (April 2016-2019)"
11,"Apr-20",3841.6,4303.5,5123.2,"workday",2,"Moderate","Bulgaria","workday - April 2020"
11,"Historic (April 2016-2019)",3835.2,4142,4754.4,"workday",2,"Moderate","Bulgaria","workday - Historic (April 2016-2019)"
12,"Apr-20",3765,4217,4952.9,"workday",2,"Moderate","Bulgaria","workday - April 2020"
12,"Historic (April 2016-2019)",3735.6,4002,4620,"workday",2,"Moderate","Bulgaria","workday - Historic (April 2016-2019)"
13,"Apr-20",3771.7,4164.5,4855.6,"workday",2,"Moderate","Bulgaria","workday - April 2020"
13,"Historic (April 2016-2019)",3786.6,4018,4645.8,"workday",2,"Moderate","Bulgaria","workday - Historic (April 2016-2019)"
14,"Apr-20",3680.1,4040,4705.5,"workday",2,"Moderate","Bulgaria","workday - April 2020"
14,"Historic (April 2016-2019)",3752.6,3961,4566.2,"workday",2,"Moderate","Bulgaria","workday - Historic (April 2016-2019)"
15,"Apr-20",3641.7,3955,4621.1,"workday",2,"Moderate","Bulgaria","workday - April 2020"
15,"Historic (April 2016-2019)",3747.2,3944,4517.4,"workday",2,"Moderate","Bulgaria","workday - Historic (April 2016-2019)"
16,"Apr-20",3638,3932.5,4583.9,"workday",2,"Moderate","Bulgaria","workday - April 2020"
16,"Historic (April 2016-2019)",3739.6,3912,4484,"workday",2,"Moderate","Bulgaria","workday - Historic (April 2016-2019)"
17,"Apr-20",3655.9,3937.5,4603.2,"workday",2,"Moderate","Bulgaria","workday - April 2020"
17,"Historic (April 2016-2019)",3707.4,3934,4468.4,"workday",2,"Moderate","Bulgaria","workday - Historic (April 2016-2019)"
18,"Apr-20",3798.4,4085.5,4758.8,"workday",2,"Moderate","Bulgaria","workday - April 2020"
18,"Historic (April 2016-2019)",3862.4,4147,4650.8,"workday",2,"Moderate","Bulgaria","workday - Historic (April 2016-2019)"
19,"Apr-20",3948.2,4332,4970.1,"workday",2,"Moderate","Bulgaria","workday - April 2020"
19,"Historic (April 2016-2019)",4026,4438,4903.5,"workday",2,"Moderate","Bulgaria","workday - Historic (April 2016-2019)"
20,"Apr-20",4089.5,4451.5,5082.5,"workday",2,"Moderate","Bulgaria","workday - April 2020"
20,"Historic (April 2016-2019)",4235.5,4665,5076.5,"workday",2,"Moderate","Bulgaria","workday - Historic (April 2016-2019)"
21,"Apr-20",4005.7,4343,4840.8,"workday",2,"Moderate","Bulgaria","workday - April 2020"
21,"Historic (April 2016-2019)",4192,4527.5,4980,"workday",2,"Moderate","Bulgaria","workday - Historic (April 2016-2019)"
22,"Apr-20",3778.1,4126.5,4637.3,"workday",2,"Moderate","Bulgaria","workday - April 2020"
22,"Historic (April 2016-2019)",3921.5,4310.5,4712,"workday",2,"Moderate","Bulgaria","workday - Historic (April 2016-2019)"
23,"Apr-20",3498.6,3868.5,4436.7,"workday",2,"Moderate","Bulgaria","workday - April 2020"
23,"Historic (April 2016-2019)",3639,4019.5,4364,"workday",2,"Moderate","Bulgaria","workday - Historic (April 2016-2019)"
0,"Historic (April 2016-2019)",3182.8,3401,3945,"weekend",2,"Moderate","Bulgaria","weekend - Historic (April 2016-2019)"
1,"Historic (April 2016-2019)",2965.4,3164,3666.2,"weekend",2,"Moderate","Bulgaria","weekend - Historic (April 2016-2019)"
2,"Historic (April 2016-2019)",2831,3028,3498.8,"weekend",2,"Moderate","Bulgaria","weekend - Historic (April 2016-2019)"
3,"Historic (April 2016-2019)",2752.6,2989,3456.4,"weekend",2,"Moderate","Bulgaria","weekend - Historic (April 2016-2019)"
4,"Historic (April 2016-2019)",2761.8,2963,3446.2,"weekend",2,"Moderate","Bulgaria","weekend - Historic (April 2016-2019)"
5,"Historic (April 2016-2019)",2807,2994,3535,"weekend",2,"Moderate","Bulgaria","weekend - Historic (April 2016-2019)"
6,"Historic (April 2016-2019)",2883,3107,3630.8,"weekend",2,"Moderate","Bulgaria","weekend - Historic (April 2016-2019)"
7,"Historic (April 2016-2019)",3112.4,3374,3903.8,"weekend",2,"Moderate","Bulgaria","weekend - Historic (April 2016-2019)"
8,"Historic (April 2016-2019)",3436.2,3699,4271,"weekend",2,"Moderate","Bulgaria","weekend - Historic (April 2016-2019)"
9,"Historic (April 2016-2019)",3590.2,3896,4487.8,"weekend",2,"Moderate","Bulgaria","weekend - Historic (April 2016-2019)"
10,"Historic (April 2016-2019)",3531,3885,4458.6,"weekend",2,"Moderate","Bulgaria","weekend - Historic (April 2016-2019)"
11,"Historic (April 2016-2019)",3494,3870,4401.8,"weekend",2,"Moderate","Bulgaria","weekend - Historic (April 2016-2019)"
12,"Historic (April 2016-2019)",3436.2,3751,4298.6,"weekend",2,"Moderate","Bulgaria","weekend - Historic (April 2016-2019)"
13,"Historic (April 2016-2019)",3334.4,3687,4256.4,"weekend",2,"Moderate","Bulgaria","weekend - Historic (April 2016-2019)"
14,"Historic (April 2016-2019)",3248.4,3608,4149.4,"weekend",2,"Moderate","Bulgaria","weekend - Historic (April 2016-2019)"
15,"Historic (April 2016-2019)",3225,3555,4103.8,"weekend",2,"Moderate","Bulgaria","weekend - Historic (April 2016-2019)"
16,"Historic (April 2016-2019)",3271.4,3552,4180,"weekend",2,"Moderate","Bulgaria","weekend - Historic (April 2016-2019)"
17,"Historic (April 2016-2019)",3378.2,3686,4284.8,"weekend",2,"Moderate","Bulgaria","weekend - Historic (April 2016-2019)"
18,"Historic (April 2016-2019)",3561.6,3828,4469.8,"weekend",2,"Moderate","Bulgaria","weekend - Historic (April 2016-2019)"
19,"Historic (April 2016-2019)",3746.6,4079,4685.4,"weekend",2,"Moderate","Bulgaria","weekend - Historic (April 2016-2019)"
20,"Historic (April 2016-2019)",3999.2,4289,4892.4,"weekend",2,"Moderate","Bulgaria","weekend - Historic (April 2016-2019)"
21,"Historic (April 2016-2019)",3922.2,4199,4735.4,"weekend",2,"Moderate","Bulgaria","weekend - Historic (April 2016-2019)"
22,"Historic (April 2016-2019)",3692,3982,4465.4,"weekend",2,"Moderate","Bulgaria","weekend - Historic (April 2016-2019)"
23,"Historic (April 2016-2019)",3460.8,3650,4156,"weekend",2,"Moderate","Bulgaria","weekend - Historic (April 2016-2019)"
0,"Apr-20",5672,5927,6975,"workday",2,"Moderate","Canada: British Columbia","workday - April 2020"
0,"Historic (April 2016-2019)",5832.4,6237,6630.4,"workday",2,"Moderate","Canada: British Columbia","workday - Historic (April 2016-2019)"
1,"Apr-20",5412,5666,6730,"workday",2,"Moderate","Canada: British Columbia","workday - April 2020"
1,"Historic (April 2016-2019)",5510.4,5907,6282,"workday",2,"Moderate","Canada: British Columbia","workday - Historic (April 2016-2019)"
2,"Apr-20",5289,5550,6646,"workday",2,"Moderate","Canada: British Columbia","workday - April 2020"
2,"Historic (April 2016-2019)",5334.4,5730,6098,"workday",2,"Moderate","Canada: British Columbia","workday - Historic (April 2016-2019)"
3,"Apr-20",5221,5489,6585,"workday",2,"Moderate","Canada: British Columbia","workday - April 2020"
3,"Historic (April 2016-2019)",5259.4,5660,6002.8,"workday",2,"Moderate","Canada: British Columbia","workday - Historic (April 2016-2019)"
4,"Apr-20",5232,5525,6581,"workday",2,"Moderate","Canada: British Columbia","workday - April 2020"
4,"Historic (April 2016-2019)",5241,5651,5994.6,"workday",2,"Moderate","Canada: British Columbia","workday - Historic (April 2016-2019)"
5,"Apr-20",5295,5628,6692,"workday",2,"Moderate","Canada: British Columbia","workday - April 2020"
5,"Historic (April 2016-2019)",5334.2,5759,6091.8,"workday",2,"Moderate","Canada: British Columbia","workday - Historic (April 2016-2019)"
6,"Apr-20",5564,5940,6978,"workday",2,"Moderate","Canada: British Columbia","workday - April 2020"
6,"Historic (April 2016-2019)",5633.8,6123,6467.2,"workday",2,"Moderate","Canada: British Columbia","workday - Historic (April 2016-2019)"
7,"Apr-20",5972,6263,7448,"workday",2,"Moderate","Canada: British Columbia","workday - April 2020"
7,"Historic (April 2016-2019)",6251.6,6702,7183,"workday",2,"Moderate","Canada: British Columbia","workday - Historic (April 2016-2019)"
8,"Apr-20",6413,6602,7944,"workday",2,"Moderate","Canada: British Columbia","workday - April 2020"
8,"Historic (April 2016-2019)",6847.4,7419,7857,"workday",2,"Moderate","Canada: British Columbia","workday - Historic (April 2016-2019)"
9,"Apr-20",6721,6887,8286,"workday",2,"Moderate","Canada: British Columbia","workday - April 2020"
9,"Historic (April 2016-2019)",7068.2,7545,8023,"workday",2,"Moderate","Canada: British Columbia","workday - Historic (April 2016-2019)"
10,"Apr-20",6834,7034,8341,"workday",2,"Moderate","Canada: British Columbia","workday - April 2020"
10,"Historic (April 2016-2019)",7078.6,7483,7946,"workday",2,"Moderate","Canada: British Columbia","workday - Historic (April 2016-2019)"
11,"Apr-20",6833,7035,8246,"workday",2,"Moderate","Canada: British Columbia","workday - April 2020"
11,"Historic (April 2016-2019)",7066.6,7434,7874.2,"workday",2,"Moderate","Canada: British Columbia","workday - Historic (April 2016-2019)"
12,"Apr-20",6845,7082,8187,"workday",2,"Moderate","Canada: British Columbia","workday - April 2020"
12,"Historic (April 2016-2019)",7042.4,7368,7825,"workday",2,"Moderate","Canada: British Columbia","workday - Historic (April 2016-2019)"
13,"Apr-20",6887,7068,8171,"workday",2,"Moderate","Canada: British Columbia","workday - April 2020"
13,"Historic (April 2016-2019)",7003.8,7297,7808,"workday",2,"Moderate","Canada: British Columbia","workday - Historic (April 2016-2019)"
14,"Apr-20",6768,6948,7977,"workday",2,"Moderate","Canada: British Columbia","workday - April 2020"
